"Run","Assay Type","AvgSpotLen","Bases","BioProject","BioSample","BioSampleModel","Bytes","Center Name","Consent","Cultivar","DATASTORE filetype","DATASTORE provider","DATASTORE region","dev_stage","Experiment","geo_loc_name_country","geo_loc_name_country_continent","geo_loc_name","Instrument","Library Name","LibraryLayout","LibrarySelection","LibrarySource","Number","Organism","Platform","ReleaseDate","Sample Name","SRA Study","tissue"
"SRR5891656","WGS",300,13174837200,"PRJNA393611","SAMN07341493","Plant",4719416473,"YUNNAN AGRICULTURAL UNIVERSITY","public","97-4-10","sra,fastq","gs,s3","s3.us-east-1,gs.US","not applicable","SRX3057620","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-307","PAIRED","RANDOM","GENOMIC",10290,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-307","SRP114740","leaf"
"SRR5891657","WGS",300,8466363600,"PRJNA393611","SAMN07341492","Plant",3022034042,"YUNNAN AGRICULTURAL UNIVERSITY","public","97-4-9","sra,fastq","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057619","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-54","PAIRED","RANDOM","GENOMIC",10289,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-54","SRP114740","leaf"
"SRR5891658","WGS",300,13990472400,"PRJNA393611","SAMN07341489","Plant",5150254464,"YUNNAN AGRICULTURAL UNIVERSITY","public","97-3-13","fastq,sra","gs,s3","s3.us-east-1,gs.US","not applicable","SRX3057618","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-34","PAIRED","RANDOM","GENOMIC",10286,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-34","SRP114740","leaf"
"SRR5891659","WGS",300,8176767600,"PRJNA393611","SAMN07341488","Plant",2817780905,"YUNNAN AGRICULTURAL UNIVERSITY","public","96-1","sra,fastq","gs,s3","s3.us-east-1,gs.US","not applicable","SRX3057617","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-105","PAIRED","RANDOM","GENOMIC",10285,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-105","SRP114740","leaf"
"SRR5891660","WGS",300,9224485500,"PRJNA393611","SAMN07341491","Plant",3312343684,"YUNNAN AGRICULTURAL UNIVERSITY","public","97-4-1","fastq,sra","gs,s3","s3.us-east-1,gs.US","not applicable","SRX3057616","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-53","PAIRED","RANDOM","GENOMIC",10288,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-53","SRP114740","leaf"
"SRR5891661","WGS",300,12087191700,"PRJNA393611","SAMN07341490","Plant",4643130176,"YUNNAN AGRICULTURAL UNIVERSITY","public","97-3-16","fastq,sra","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057615","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-360","PAIRED","RANDOM","GENOMIC",10287,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-360","SRP114740","leaf"
"SRR5891662","WGS",300,7924504500,"PRJNA393611","SAMN07341485","Plant",2770367566,"YUNNAN AGRICULTURAL UNIVERSITY","public","Frost Grape\, Winter Grape","fastq,sra","gs,s3","gs.US,s3.us-east-1","not applicable","SRX3057614","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-6","PAIRED","RANDOM","GENOMIC",10282,"Vitis vulpina","ILLUMINA","2019-03-22T00:00:00Z","TA-6","SRP114740","leaf"
"SRR5891663","WGS",300,16757889000,"PRJNA393611","SAMN07341484","Plant",6886567065,"YUNNAN AGRICULTURAL UNIVERSITY","public","Gulch Grape","fastq,sra","gs,s3","s3.us-east-1,gs.US","not applicable","SRX3057613","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-6140","PAIRED","RANDOM","GENOMIC",10281,"Vitis treleasei","ILLUMINA","2019-03-22T00:00:00Z","TA-6140","SRP114740","leaf"
"SRR5891664","WGS",300,8853690900,"PRJNA393611","SAMN07341487","Plant",3448955999,"YUNNAN AGRICULTURAL UNIVERSITY","public","Caribbean Grape","fastq,sra","s3,gs","gs.US,s3.us-east-1","not applicable","SRX3057612","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-6139","PAIRED","RANDOM","GENOMIC",10284,"Vitis tiliifolia","ILLUMINA","2019-03-22T00:00:00Z","TA-6139","SRP114740","leaf"
"SRR5891665","WGS",300,11280360300,"PRJNA393611","SAMN07341486","Plant",4404503255,"YUNNAN AGRICULTURAL UNIVERSITY","public","Frost Grape\, Winter Grape","sra,fastq","gs,s3","gs.US,s3.us-east-1","not applicable","SRX3057611","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-6155","PAIRED","RANDOM","GENOMIC",10283,"Vitis vulpina","ILLUMINA","2019-03-22T00:00:00Z","TA-6155","SRP114740","leaf"
"SRR5891666","WGS",300,8439738600,"PRJNA393611","SAMN07341512","Plant",3074632955,"YUNNAN AGRICULTURAL UNIVERSITY","public","05-1-286","fastq,sra","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057610","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-320","PAIRED","RANDOM","GENOMIC",10309,"Vitis","ILLUMINA","2019-03-22T00:00:00Z","TA-320","SRP114740","leaf"
"SRR5891667","WGS",300,8538313200,"PRJNA393611","SAMN07341513","Plant",3053861472,"YUNNAN AGRICULTURAL UNIVERSITY","public","05-1-296","sra,fastq","gs,s3","gs.US,s3.us-east-1","not applicable","SRX3057609","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-311","PAIRED","RANDOM","GENOMIC",10310,"Vitis","ILLUMINA","2019-03-22T00:00:00Z","TA-311","SRP114740","leaf"
"SRR5891668","WGS",300,8429939100,"PRJNA393611","SAMN07341508","Plant",3108198616,"YUNNAN AGRICULTURAL UNIVERSITY","public","05-1","fastq,sra","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057608","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-70","PAIRED","RANDOM","GENOMIC",10305,"Vitis","ILLUMINA","2019-03-22T00:00:00Z","TA-70","SRP114740","leaf"
"SRR5891669","WGS",300,8473879200,"PRJNA393611","SAMN07341509","Plant",3147818211,"YUNNAN AGRICULTURAL UNIVERSITY","public","05-1-239","sra,fastq","s3,gs","gs.US,s3.us-east-1","not applicable","SRX3057607","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-319","PAIRED","RANDOM","GENOMIC",10306,"Vitis","ILLUMINA","2019-03-22T00:00:00Z","TA-319","SRP114740","leaf"
"SRR5891670","WGS",300,8363912700,"PRJNA393611","SAMN07341510","Plant",2945736091,"YUNNAN AGRICULTURAL UNIVERSITY","public","05-1-273","sra,fastq","gs,s3","s3.us-east-1,gs.US","not applicable","SRX3057606","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-71","PAIRED","RANDOM","GENOMIC",10307,"Vitis","ILLUMINA","2019-03-22T00:00:00Z","TA-71","SRP114740","leaf"
"SRR5891671","WGS",300,7132175100,"PRJNA393611","SAMN07341511","Plant",2672203445,"YUNNAN AGRICULTURAL UNIVERSITY","public","05-1-275","sra,fastq","s3,gs","gs.US,s3.us-east-1","not applicable","SRX3057605","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-321","PAIRED","RANDOM","GENOMIC",10308,"Vitis","ILLUMINA","2019-03-22T00:00:00Z","TA-321","SRP114740","leaf"
"SRR5891672","WGS",300,9857207100,"PRJNA393611","SAMN07341504","Plant",3824146695,"YUNNAN AGRICULTURAL UNIVERSITY","public","05-1-123","fastq,sra","s3,gs","gs.US,s3.us-east-1","not applicable","SRX3057604","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-77","PAIRED","RANDOM","GENOMIC",10301,"Vitis","ILLUMINA","2019-03-22T00:00:00Z","TA-77","SRP114740","leaf"
"SRR5891673","WGS",300,7577200800,"PRJNA393611","SAMN07341505","Plant",2753715055,"YUNNAN AGRICULTURAL UNIVERSITY","public","05-1","fastq,sra","s3,gs","gs.US,s3.us-east-1","not applicable","SRX3057603","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-78","PAIRED","RANDOM","GENOMIC",10302,"Vitis","ILLUMINA","2019-03-22T00:00:00Z","TA-78","SRP114740","leaf"
"SRR5891674","WGS",300,7465117800,"PRJNA393611","SAMN07341506","Plant",2774237673,"YUNNAN AGRICULTURAL UNIVERSITY","public","05-1-203","sra,fastq","gs,s3","gs.US,s3.us-east-1","not applicable","SRX3057602","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-38","PAIRED","RANDOM","GENOMIC",10303,"Vitis","ILLUMINA","2019-03-22T00:00:00Z","TA-38","SRP114740","leaf"
"SRR5891675","WGS",300,8750539500,"PRJNA393611","SAMN07341507","Plant",3258040704,"YUNNAN AGRICULTURAL UNIVERSITY","public","05-1-213","sra,fastq","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057601","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-309","PAIRED","RANDOM","GENOMIC",10304,"Vitis","ILLUMINA","2019-03-22T00:00:00Z","TA-309","SRP114740","leaf"
"SRR5891676","WGS",300,8420146800,"PRJNA393611","SAMN07341266","Plant",3160452722,"YUNNAN AGRICULTURAL UNIVERSITY","public","not applicable","sra,fastq","gs,s3","gs.US,s3.us-east-1","not applicable","SRX3057600","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-5607","PAIRED","RANDOM","GENOMIC",10063,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-5607","SRP114740","leaf"
"SRR5891677","WGS",300,8107120200,"PRJNA393611","SAMN07341267","Plant",3227568692,"YUNNAN AGRICULTURAL UNIVERSITY","public","not applicable","fastq,sra","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057599","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-6147","PAIRED","RANDOM","GENOMIC",10064,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-6147","SRP114740","leaf"
"SRR5891678","WGS",300,6663279000,"PRJNA393611","SAMN07341264","Plant",2680670489,"YUNNAN AGRICULTURAL UNIVERSITY","public","not applicable","sra,fastq","gs,s3","gs.US,s3.us-east-1","not applicable","SRX3057598","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","RM02","PAIRED","RANDOM","GENOMIC",10061,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","RM02","SRP114740","leaf"
"SRR5891679","WGS",300,9480828600,"PRJNA393611","SAMN07341265","Plant",3674965617,"YUNNAN AGRICULTURAL UNIVERSITY","public","not applicable","fastq,sra","s3,gs","gs.US,s3.us-east-1","not applicable","SRX3057597","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-5905","PAIRED","RANDOM","GENOMIC",10062,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-5905","SRP114740","leaf"
"SRR5891680","WGS",300,8694066600,"PRJNA393611","SAMN07341270","Plant",3388836102,"YUNNAN AGRICULTURAL UNIVERSITY","public","Lady''s Finger","fastq,sra","gs,s3","s3.us-east-1,gs.US","not applicable","SRX3057596","Armenia","Asia","Armenia","Illumina HiSeq 4000","TA-6550","PAIRED","RANDOM","GENOMIC",10067,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-6550","SRP114740","leaf"
"SRR5891681","WGS",300,7985473200,"PRJNA393611","SAMN07341271","Plant",3090687585,"YUNNAN AGRICULTURAL UNIVERSITY","public","Khoussaine Kalim Barmak","fastq,sra","s3,gs","gs.US,s3.us-east-1","not applicable","SRX3057595","Armenia","Asia","Armenia","Illumina HiSeq 4000","TA-294","PAIRED","RANDOM","GENOMIC",10068,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-294","SRP114740","leaf"
"SRR5891682","WGS",300,7856898300,"PRJNA393611","SAMN07341268","Plant",2905673170,"YUNNAN AGRICULTURAL UNIVERSITY","public","Zana","fastq,sra","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057594","Albania","Europe","Albania","Illumina HiSeq 4000","TA-25","PAIRED","RANDOM","GENOMIC",10065,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-25","SRP114740","leaf"
"SRR5891683","WGS",300,9473526000,"PRJNA393611","SAMN07341269","Plant",3361802119,"YUNNAN AGRICULTURAL UNIVERSITY","public","Flame Tokay","sra,fastq","gs,s3","gs.US,s3.us-east-1","not applicable","SRX3057593","Algeria","Africa","Algeria","Illumina HiSeq 4000","TA-19","PAIRED","RANDOM","GENOMIC",10066,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-19","SRP114740","leaf"
"SRR5891684","WGS",300,8724572400,"PRJNA393611","SAMN07341272","Plant",3566377872,"YUNNAN AGRICULTURAL UNIVERSITY","public","Boston Ivy\, Grape Ivy","sra,fastq","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057592","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","o1","PAIRED","RANDOM","GENOMIC",10069,"Parthenocissus tricuspidata","ILLUMINA","2019-03-22T00:00:00Z","o1","SRP114740","leaf"
"SRR5891685","WGS",300,6403212000,"PRJNA393611","SAMN07341273","Plant",2527833122,"YUNNAN AGRICULTURAL UNIVERSITY","public","not applicable","fastq,sra","gs,s3","gs.US,s3.us-east-1","not applicable","SRX3057591","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-346","PAIRED","RANDOM","GENOMIC",10070,"Vitis adenoclada","ILLUMINA","2019-03-22T00:00:00Z","TA-346","SRP114740","leaf"
"SRR5891686","WGS",300,9886285800,"PRJNA393611","SAMN07341355","Plant",3619499394,"YUNNAN AGRICULTURAL UNIVERSITY","public","JingYu","fastq,sra","s3,gs","gs.US,s3.us-east-1","not applicable","SRX3057590","China","Asia","China","Illumina HiSeq 4000","TA-176","PAIRED","RANDOM","GENOMIC",10152,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-176","SRP114740","leaf"
"SRR5891687","WGS",300,8888609700,"PRJNA393611","SAMN07341354","Plant",3281693517,"YUNNAN AGRICULTURAL UNIVERSITY","public","Jingyan","sra,fastq","gs,s3","gs.US,s3.us-east-1","not applicable","SRX3057589","China","Asia","China","Illumina HiSeq 4000","TA-174","PAIRED","RANDOM","GENOMIC",10151,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-174","SRP114740","leaf"
"SRR5891688","WGS",300,10028527800,"PRJNA393611","SAMN07341605","Plant",3557572552,"YUNNAN AGRICULTURAL UNIVERSITY","public","Myxyaohu","sra,fastq","s3,gs","gs.US,s3.us-east-1","not applicable","SRX3057588","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-83","PAIRED","RANDOM","GENOMIC",10402,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-83","SRP114740","leaf"
"SRR5891689","WGS",300,7642256400,"PRJNA393611","SAMN07341356","Plant",2821310003,"YUNNAN AGRICULTURAL UNIVERSITY","public","Jingzaojing","fastq,sra","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057587","China","Asia","China","Illumina HiSeq 4000","TA-122","PAIRED","RANDOM","GENOMIC",10153,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-122","SRP114740","leaf"
"SRR5891690","WGS",300,12393432300,"PRJNA393611","SAMN07341359","Plant",4587716702,"YUNNAN AGRICULTURAL UNIVERSITY","public","Manai","sra,fastq","gs,s3","gs.US,s3.us-east-1","not applicable","SRX3057586","China","Asia","China","Illumina HiSeq 4000","TA-335","PAIRED","RANDOM","GENOMIC",10156,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-335","SRP114740","leaf"
"SRR5891691","WGS",300,6764571600,"PRJNA393611","SAMN07341358","Plant",2553068424,"YUNNAN AGRICULTURAL UNIVERSITY","public","Lizixiang","sra,fastq","gs,s3","gs.US,s3.us-east-1","not applicable","SRX3057585","China","Asia","China","Illumina HiSeq 4000","TA-423","PAIRED","RANDOM","GENOMIC",10155,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-423","SRP114740","leaf"
"SRR5891692","WGS",300,9555217500,"PRJNA393611","SAMN07341361","Plant",3521356914,"YUNNAN AGRICULTURAL UNIVERSITY","public","Xiangfei","sra,fastq","gs,s3","gs.US,s3.us-east-1","not applicable","SRX3057584","China","Asia","China","Illumina HiSeq 4000","TA-96","PAIRED","RANDOM","GENOMIC",10158,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-96","SRP114740","leaf"
"SRR5891693","WGS",300,6541745400,"PRJNA393611","SAMN07341360","Plant",2500466045,"YUNNAN AGRICULTURAL UNIVERSITY","public","Pinger Putao","sra,fastq","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057583","China","Asia","China","Illumina HiSeq 4000","TA-345","PAIRED","RANDOM","GENOMIC",10157,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-345","SRP114740","leaf"
"SRR5891694","WGS",300,9072434700,"PRJNA393611","SAMN07341363","Plant",3417451472,"YUNNAN AGRICULTURAL UNIVERSITY","public","Zaomanao","sra,fastq","gs,s3","s3.us-east-1,gs.US","not applicable","SRX3057582","China","Asia","China","Illumina HiSeq 4000","TA-86","PAIRED","RANDOM","GENOMIC",10160,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-86","SRP114740","leaf"
"SRR5891695","WGS",300,8039241300,"PRJNA393611","SAMN07341362","Plant",2861207514,"YUNNAN AGRICULTURAL UNIVERSITY","public","Yan 73","fastq,sra","gs,s3","s3.us-east-1,gs.US","not applicable","SRX3057581","China","Asia","China","Illumina HiSeq 4000","TA-112","PAIRED","RANDOM","GENOMIC",10159,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-112","SRP114740","leaf"
"SRR5891696","WGS",300,6976931100,"PRJNA393611","SAMN07341613","Plant",2491860309,"YUNNAN AGRICULTURAL UNIVERSITY","public","Red Alissa","fastq,sra","gs,s3","s3.us-east-1,gs.US","not applicable","SRX3057580","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-80","PAIRED","RANDOM","GENOMIC",10410,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-80","SRP114740","leaf"
"SRR5891697","WGS",300,7436196900,"PRJNA393611","SAMN07341612","Plant",2893118649,"YUNNAN AGRICULTURAL UNIVERSITY","public","Precocious Neo-trout","fastq,sra","gs,s3","s3.us-east-1,gs.US","not applicable","SRX3057579","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-250","PAIRED","RANDOM","GENOMIC",10409,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-250","SRP114740","leaf"
"SRR5891698","WGS",300,9002218200,"PRJNA393611","SAMN07341288","Plant",3368818518,"YUNNAN AGRICULTURAL UNIVERSITY","public","Crimson Gloryvine","fastq,sra","s3,gs","gs.US,s3.us-east-1","not applicable","SRX3057578","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-63","PAIRED","RANDOM","GENOMIC",10085,"Vitis coignetiae","ILLUMINA","2019-03-22T00:00:00Z","TA-63","SRP114740","leaf"
"SRR5891699","WGS",300,8041862100,"PRJNA393611","SAMN07341289","Plant",3197719132,"YUNNAN AGRICULTURAL UNIVERSITY","public","Crimson Gloryvine","sra,fastq","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057577","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-6542","PAIRED","RANDOM","GENOMIC",10086,"Vitis coignetiae","ILLUMINA","2019-03-22T00:00:00Z","TA-6542","SRP114740","leaf"
"SRR5891700","WGS",300,7425165000,"PRJNA393611","SAMN07341290","Plant",2599149039,"YUNNAN AGRICULTURAL UNIVERSITY","public","not applicable","sra,fastq","gs,s3","gs.US,s3.us-east-1","not applicable","SRX3057576","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-125","PAIRED","RANDOM","GENOMIC",10087,"Vitis davidii","ILLUMINA","2019-03-22T00:00:00Z","TA-125","SRP114740","leaf"
"SRR5891701","WGS",300,8568086700,"PRJNA393611","SAMN07341291","Plant",3426592913,"YUNNAN AGRICULTURAL UNIVERSITY","public","not applicable","sra,fastq","s3,gs","gs.US,s3.us-east-1","not applicable","SRX3057575","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-193","PAIRED","RANDOM","GENOMIC",10088,"Vitis davidii","ILLUMINA","2019-03-22T00:00:00Z","TA-193","SRP114740","leaf"
"SRR5891702","WGS",300,7870942800,"PRJNA393611","SAMN07341209","Plant",2845000727,"YUNNAN AGRICULTURAL UNIVERSITY","public","not applicable","sra,fastq","gs,s3","s3.us-east-1,gs.US","not applicable","SRX3057574","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-6190","PAIRED","RANDOM","GENOMIC",10006,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-6190","SRP114740","leaf"
"SRR5891703","WGS",300,10746910500,"PRJNA393611","SAMN07341208","Plant",4352873436,"YUNNAN AGRICULTURAL UNIVERSITY","public","not applicable","fastq,sra","s3,gs","gs.US,s3.us-east-1","not applicable","SRX3057573","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","K27","PAIRED","RANDOM","GENOMIC",10005,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","K27","SRP114740","leaf"
"SRR5891704","WGS",300,8277863400,"PRJNA393611","SAMN07341211","Plant",3002300984,"YUNNAN AGRICULTURAL UNIVERSITY","public","not applicable","fastq,sra","gs,s3","s3.us-east-1,gs.US","not applicable","SRX3057572","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-6195","PAIRED","RANDOM","GENOMIC",10008,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-6195","SRP114740","leaf"
"SRR5891705","WGS",300,8567159700,"PRJNA393611","SAMN07341210","Plant",3291968339,"YUNNAN AGRICULTURAL UNIVERSITY","public","not applicable","sra,fastq","gs,s3","s3.us-east-1,gs.US","not applicable","SRX3057571","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-6194","PAIRED","RANDOM","GENOMIC",10007,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-6194","SRP114740","leaf"
"SRR5891706","WGS",300,11939917200,"PRJNA393611","SAMN07341205","Plant",4547862921,"YUNNAN AGRICULTURAL UNIVERSITY","public","not applicable","sra,fastq","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057570","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","K2","PAIRED","RANDOM","GENOMIC",10002,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","K2","SRP114740","leaf"
"SRR5891707","WGS",300,7338219600,"PRJNA393611","SAMN07341204","Plant",2855151227,"YUNNAN AGRICULTURAL UNIVERSITY","public","not applicable","sra,fastq","gs,s3","s3.us-east-1,gs.US","not applicable","SRX3057569","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-6187","PAIRED","RANDOM","GENOMIC",10001,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-6187","SRP114740","leaf"
"SRR5891708","WGS",300,5892771600,"PRJNA393611","SAMN07341207","Plant",2393466383,"YUNNAN AGRICULTURAL UNIVERSITY","public","not applicable","sra,fastq","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057568","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","K26","PAIRED","RANDOM","GENOMIC",10004,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","K26","SRP114740","leaf"
"SRR5891709","WGS",300,10076157600,"PRJNA393611","SAMN07341206","Plant",3866946319,"YUNNAN AGRICULTURAL UNIVERSITY","public","not applicable","fastq,sra","gs,s3","s3.us-east-1,gs.US","not applicable","SRX3057567","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","K22","PAIRED","RANDOM","GENOMIC",10003,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","K22","SRP114740","leaf"
"SRR5891710","WGS",300,9299666100,"PRJNA393611","SAMN07341213","Plant",3410090004,"YUNNAN AGRICULTURAL UNIVERSITY","public","not applicable","fastq,sra","gs,s3","s3.us-east-1,gs.US","not applicable","SRX3057566","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-6198","PAIRED","RANDOM","GENOMIC",10010,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-6198","SRP114740","leaf"
